Food,Measure,Grams,Calories,Protein,Fat,SatFat,Fiber,Carbs,Category,Id,Price,Img_url
sardalya baligi,x,100,212.7,24.6,11.4,1.5,0,0,x,645,60.00,https://www.esk.gov.tr/upload/Node/10977/pics/Sardalya.jpg
ince cekilmis deniz tuzu,x,100,0,0,0,0,0,0,x,646,28.00,https://productimages.hepsiburada.net/s/10/500/9219965386802.jpg
taze cekilmis renkli tane karabiber,x,100,254.5,10.5,3,1.3,25.2,63,x,647,13.00,https://st3.myideasoft.com/shop/lr/63/myassets/products/874/karabiber-tane.jpg?revision=1653565076
orta boy marul,x,100,17,1.2,0.3,0,2.1,3.3,x,648,9.00,https://images.marul.com/thumbs/011/0112672_koroplast-orta-boy-cop-torbasi-15li-55x60-cm_320.jpeg
orta boy uskumru,x,100,0,0,0,0,0,0,x,649,149.00,https://pic.culturefishtours.com/files/405/p8i0e66kdj.jpg
kars gravyer peyniri,x,100,420.7,29.9,32.3,18.8,0,0.4,x,650,300.00,https://st1.myideasoft.com/idea/he/94/myassets/products/064/gravyer1.png?revision=1649170552
barbun baligi,x,100,0,0,0,0,0,0,x,651,50.00,https://www.esk.gov.tr/upload/Node/10971/pics/Barbun.jpg
toz sebze cesni,x,100,32.7,1.7,0.3,0.1,3,6.8,x,652,14.00,https://productimages.hepsiburada.net/s/10/500/9224704294962.jpg
mezgit fileto,x,100,263.2,26.5,17,6.7,0,0,x,653,116.00,https://st.myideasoft.com/idea/hz/07/myassets/products/057/mezgit-fileto-450-900-2-kg-m.jpeg?revision=1616230237
kori,x,100,101,12.1,4.7,0.6,0.6,3.2,x,654,39.00,https://productimages.hepsiburada.net/s/3/500/9611933483058.jpg
cupra,x,100,0,0,0,0,0,0,x,655,200.00, 
rezene tohumu,x,100,336.1,16.1,14.9,0.5,39.4,53,x,656,42.00,https://cdn.dsmcdn.com/ty95/product/media/images/20210404/01/84d8ffc3/21886449/1/1_org_zoom.jpg
safran,x,100,301.8,11.5,5.8,1.4,4.3,65.5,x,657,80.00,https://www.hayfene.com/hayfene-safran-5-gr-1339699-36-K.jpg
orta boy cipura,x,100,115,24.9,0.9,0.2,0,0,x,658,150.00,https://baliktarifi.com/wp-content/uploads/2016/01/dogal-deniz-cipurasi.jpg
ince cekilmis renkli tane karabiber,x,100,253.3,10.4,3,1.3,24.9,64.7,x,659,39.00,https://productimages.hepsiburada.net/s/236/300-443/110000219576702.jpg
iri palamut,x,100,0,0,0,0,0,0,x,660,200.00,https://www.aytekinbalikcilik.com/84-large_default/palamut-iri.jpg
iri cekilmis deniz tuzu,x,100,0,0,0,0,0,0,x,661,85.00,https://productimages.hepsiburada.net/s/3/375/9596327428146.jpg
deniz levregi,x,100,121.7,23.4,2.6,0.7,0,0,x,662,170.00,https://cdn.metro-group.com/tr/tr_pim_401810001001_01.png?format=jpg&quality=50&w=594&h=594&bgcolor=white
kisnis tohumu,x,100,301.1,12.3,17.7,1.1,42,55.8,x,663,15.00,https://productimages.hepsiburada.net/s/54/375/11187502350386.jpg
ince tuz,x,100,0,0,0,0,0,0,x,664,35.00,https://images.migrosone.com/tazedirekt/product/6023598/06023598-53ebe3-680x454.jpg
fileto mezgit,x,100,263.2,26.5,17,6.7,0,0,x,665,197.00,https://i.nefisyemektarifleri.com/2019/05/26/5dk-da-mezgit-fileto-pane-5.jpg
kapari cicegi,x,100,23.2,2.3,0.8,0.2,3.3,4.9,x,666,94.00,https://productimages.hepsiburada.net/s/8/375/9214390861874.jpg
somon veya mezgit fileto,x,100,208.7,22,12.1,2.4,0,0,x,667,79.00,https://2.bp.blogspot.com/-VW8pUCMWU6g/UrtsTP_244I/AAAAAAAAAZY/MLe_N9g7NaY/s1600/fileto-balik.jpg
frenk sogani,x,100,30,3.4,0.7,0,2.7,4.3,x,668,33.00,https://st.myideasoft.com/idea/ei/35/myassets/products/041/frenksogan2.JPG?revision=1597597798
kisnis,x,100,306.3,12.3,17.8,1.1,41,55.2,x,669,92.00,https://cdn.yemek.com/uploads/2016/10/kisnis-nedir-ocak-2021.jpg
butun kalamar,x,100,92.9,15.7,1.4,0.4,0,3,x,670,121.00,https://www.marinestoptan.com/images/urunler/Butun-Kalamar-3-6--KG--resim-312.jpg
jumbo karides,x,100,120.9,22.6,1.7,0.5,0,1.5,x,671,50.00,https://st.myideasoft.com/idea/bo/67/myassets/products/731/marines-26-30-iri-karides-eti.jpg?revision=1477906817
kirmizi jalapeno biberi,x,100,28.9,0.9,0.4,0.1,2.8,6.4,x,672,49.00,https://static.ticimax.cloud/30597/uploads/urunresimleri/buyuk/greenadakirmizi-jalapeno-7e02.jpg
lemongrass,x,100,101.7,1.8,0.5,0.1,0,25.5,x,673,89.00,https://tildaricelive.s3.eu-central-1.amazonaws.com/wp-content/uploads/2022/04/22155056/Lemongrass.jpg
kelebek makarna,x,100,156,5.7,0.9,0.2,1.8,31.3,x,674,12.00,https://www.marmara.de/Uploads/k/makarna-fiyonk.png
ton baligi konservesi,x,100,133.3,29.4,0.6,0.2,0,0,x,675,80.00,https://www.profsaracoglu.com/tonbaligisiyahet-profsaracoglu-2060-89-B.jpg
kapari,x,100,0,0,0,0,0,0,x,676,70.00,https://images.migrosone.com/sanalmarket/product/16200476/berrak-kapari-tursusu-180-gr-fcc66b-1650x1650.jpg
fileto somon,x,100,208,22,12.4,2.4,0,0,x,677,75.00,https://images.migrosone.com/macrocenter/product/21000030/21000030-62f0f8.jpg
bayat ekmek ici,x,100,261.6,8.8,3.4,0.7,2.7,50.2,x,678,10.00,https://icdn.ensonhaber.com/resize/703x0-85/resimler/diger/kok/2021/11/02/galeta_1018.jpg
rendelenmis sarimsak,x,100,144.8,6.4,0.7,0,2,32.5,x,679,100.00,https://productimages.hepsiburada.net/s/41/375/10716610494514.jpg
kabuklu midye,x,100,172.4,23.9,4.5,0.8,0,7.3,x,680,111.00,https://cdn.metro-group.com/tr/tr_pim_585401002001_01.png?format=jpg&quality=50&w=594&h=594&bgcolor=white
orta boy levrek baligi,x,100,121.7,23.4,2.6,0.7,0,0,x,681,170.00,https://www.tazemasa.com/Uploads/UrunResimleri/buyuk/levrek-iri-boy-700-gr-balik-ye-a1e00d.png
fileto levrek,x,100,263.2,26.5,17,6.7,0,0,x,682,270.00,https://images.migrosone.com/tazedirekt/product/21000255/21000255-ca4441-680x454.jpg
cekirdeksiz yesil zeytin,x,100,148.8,1.1,15.3,1.9,3.3,3.7,x,683,51.00,https://st3.myideasoft.com/idea/gp/70/myassets/products/607/yesil-zeytin-tatlandirilmis-cekirdeksiz.jpg?revision=1669028715
kapari tursusu,x,100,23.4,2.3,0.8,0.2,3.2,4.9,x,684,53.00,https://images.migrosone.com/sanalmarket/product/16200476/berrak-kapari-tursusu-180-gr-fcc66b-1650x1650.jpg
kinoa,x,100,121.8,4.4,1.9,0.2,2.8,21,x,685,68.00,https://st1.myideasoft.com/idea/gf/27/myassets/products/001/4400000017284-1.JPG?revision=1590066558
konserve ton baligi,x,100,133.3,29.4,0.6,0.2,0,0,x,686,70.00,https://imgrosetta.mynet.com.tr/file/16115245/16115245-1200x824.jpg
somon fileto,x,100,208,22,12.4,2.4,0,0,x,687,425.00,https://balikdunyasi.com.tr/wp-content/uploads/2021/06/somon-fileto.jpg
ince dogranmis dereotu,x,100,44.3,3,1,0,2,7.1,x,688,55.00,https://i.nefisyemektarifleri.com/2020/07/06/dereotunun-faydalari-nelerdir-hangi-hastaliklara-iyi-gelir.jpg
ayiklanmis karides,x,100,119,22.6,1.8,0.6,0,1.6,x,689,135.00,https://karides.gen.tr/images/Karides-Ayiklama-76.jpg
kultur mantari,x,100,28,2.1,0.5,0.1,2.1,5.3,x,690,35.00,https://productimages.hepsiburada.net/s/33/375/10389759393842.jpg
taze cekilmis karabiber,x,100,253.3,10.4,3,1.3,24.9,64.7,x,691,150.00,https://productimages.hepsiburada.net/s/31/375/10319729328178.jpg
levrek fileto,x,100,118.1,24.9,1.2,0.2,0,0,x,692,155.00,https://balikdunyasi.com.tr/wp-content/uploads/2021/06/levrek-fileto-400g-3-1.jpg
beyaz sirke,x,100,18.4,0,0,0,0,0.1,x,693,40.00,https://images.migrosone.com/sanalmarket/product/06035133/06035133-b71cbb.jpg
toz kisnis,x,100,306.3,12.3,17.8,1.1,41,55.2,x,694,30.00,https://productimages.hepsiburada.net/s/4/375/9626941128754.jpg
beyaz seker,x,100,394.7,0,0,0,0,99.9,x,695,75.00,https://sekersepetim.com/userfiles/productimages/product_2679.jpg
dijon hardali,x,100,57.5,3.6,3.1,0.2,3.9,5.6,x,696,122.00,https://productimages.hepsiburada.net/s/4/375/9634878980146.jpg
tam tahilli ekmek,x,100,258.3,12.4,3.5,0.7,6.1,43.2,x,697,30.00,https://cdn.shopify.com/s/files/1/0574/3922/3944/products/tamtahilli2.jpg?v=1661760285
somon fume,x,100,120.4,18.4,4.3,0.9,0,0,x,698,87.00,https://balikdunyasi.com.tr/wp-content/uploads/2021/06/somon-fume-2.jpg
taze kuskonmaz,x,100,21.4,2.4,0.2,0.1,2,4.2,x,699,300.00,https://www.tazemasa.com/Uploads/UrunResimleri/buyuk/afc58242-e0aa-40f6-bcbb-d011ee3461a9.jpg
sakiz kabagi,x,100,22.6,1,0.4,0.1,1.1,3.8,x,700,20.00,https://cdn.cimri.io/market/260x260/sakiz-kabak-_60920.jpg
ince kiyilmis dereotu,x,100,44.3,3,1,0,2,7.1,x,701,41.00,https://i.ytimg.com/vi/c_eoV3TlYWA/maxresdefault.jpg
fume somon,x,100,120.4,18.4,4.3,0.9,0,0,x,702,145.00,https://www.kapidabalik.com/wp-content/uploads/2021/08/SOMON-FUME-BIRINCI-KALITE-1.jpeg
orta boy kirmizi sogan,x,100,43.7,1.4,0.2,0,1.4,10.1,x,703,50.00,https://cdn.cimri.io/market/260x260/kirmizi-sogan-_97731.jpg
ancuez,x,100,0,0,0,0,0,0,x,704,66.00,https://i.nefisyemektarifleri.com/2022/09/22/ancuez-nedir-nasil-hangi-baliktan-yapilir-2.jpg
kucuk boy aci kirmizi biber,x,100,40.8,1.9,0.4,0,1.5,8.7,x,705,55.00,https://www.turkascihaberleri.com/Resimler/turkiyede-bulunan-biber-cesitleri-nelerdir-09.jpg
taze kisnis,x,100,23.6,2.3,0.5,0,2.8,3.7,x,706,31.00,https://www.damlicaciftligi.com/image/cache/catalog/100158-kisnis-taze-2-550x550.jpg
beyaz karabiber,x,100,248.5,10.5,3,1.3,25.4,63.1,x,707,109.00,https://productimages.hepsiburada.net/s/20/375/9876735688754.jpg
temizlenmis karadeniz hamsi,x,100,206.1,29.1,9.9,2.2,0,0,x,708,58.00,https://hamsi.gen.tr/images/Hamsi-Temizleme-83.jpg
yagli kagit,x,100,0,0,0,0,0,0,x,709,140.00,https://www.yukselpastacilik.com/media/1280x1280/yagli-kagit-resim-14205.jpg
fileto levrek baligi,x,100,263.2,26.5,17,6.7,0,0,x,710,62.00,https://static.ticimax.cloud/36350/uploads/urunresimleri/buyuk/taptaze-baliklevrek-fileto-8128bd.jpg
"kucuk boy,korpe kalamar",x,100,92.9,15.7,1.4,0.4,0,3,x,711,85.00,https://cdn1.ntv.com.tr/gorsel/Budq5oztYU6dSjWFORe-Tg.jpg?width=588&height=441&mode=crop&scale=both&v=1604048997442
kucuk boy domates,x,100,18.2,0.9,0.2,0,1.2,3.9,x,712,25.00,https://st2.myideasoft.com/shop/ir/87/myassets/products/348/domates-tohumu-riesentraube-1.jpg?revision=1644581672
orta boy sivri biber,x,100,39.4,1.9,0.4,0,1.5,8.8,x,713,12.00,https://veganyemektarifleri.com/wp-content/uploads/2021/09/sivri-biber-faydalari-4.jpg
kucuk boy karides,x,100,119,22.6,1.8,0.6,0,1.6,x,714,63.00,https://baliktarifi.com/wp-content/uploads/2016/01/izgarada-kekikli-jumbo-karides-tarifi.jpg
buyuk boy yesil biber,x,100,27.5,0.9,0.2,0,1.2,6.8,x,715,30.00,https://www.turkascihaberleri.com/Resimler/turkiyede-bulunan-biber-cesitleri-nelerdir-04.jpg
fileto mezgit baligi,x,100,263.2,26.5,17,6.7,0,0,x,716,100.00,https://cdn.ye-mek.net/App_UI/Img/out/650/2022/11/firinda-mezgit-fileto-resimli-yemek-tarifi(2).jpg
sade eriste,x,100,161.8,5.8,0.9,0.2,1.8,31.2,x,717,60.00,https://st.myideasoft.com/idea/ca/73/myassets/products/174/sade-eriste.jpg?revision=1487682614
burgu makarna,x,100,156,5.7,0.9,0.2,1.8,31.3,x,718,11.00,https://www.koydegirmeni.com.tr/wp-content/uploads/2021/03/6128.jpg
dirsek makarna,x,100,156,5.7,0.9,0.2,1.8,31.3,x,719,12.00,https://images.migrosone.com/tazedirekt/product/9112168/09112168-5a701b-680x454.jpg
haslanmis bezelye,x,100,82.4,5.4,0.2,0,5.4,15.9,x,720,20.00,https://cdn.yaylabakliyat.com/images/original/products/yayla-haslanmis-bezelye-700g-1-1656939382.jpg
rendelenmis eski kasar,x,100,415.6,22.8,33.9,18.8,0,3.1,x,721,43.00,https://cdn.yemek.com/mncrop/940/625/uploads/2017/04/ev-yapimi-kasar-peyniri-tarifi.jpg
cok kucuk dogranmis frenk sogani,x,100,30,3.4,0.7,0,2.7,4.3,x,722,25.00,https://i20.haber7.net/resize/1300x788//haber/haber7/photos/2021/37/frenk_sogani_nedir_ve_faydalari_nelerdir_frenk_sogani_hangi_yemeklerde_kullanilir_1631701232_2934.jpg
fiyonk makarna,x,100,156,5.7,0.9,0.2,1.8,31.3,x,723,11.00,https://www.koydegirmeni.com.tr/wp-content/uploads/2021/03/6129.jpg
uzum domates,x,100,18,0.9,0.3,0,1.1,3.8,x,724,50.00,https://st.myideasoft.com/shop/ir/87/myassets/products/924/domates-tohumu-baby-grape-1.jpg?revision=1638953104
chili biberi,x,100,39.4,1.9,0.4,0,1.5,8.8,x,725,17.00,https://productimages.hepsiburada.net/s/55/375/11208001191986.jpg
ogutulmus top karabiber,x,100,253.3,10.4,3,1.3,24.9,64.7,x,726,35.00,https://dizdarbaharat.com.tr/wp-content/uploads/2018/02/kara-biber-toz-1.jpg
spagetti makarna,x,100,154.7,5.3,0.6,0.1,1.3,29.9,x,727,13.00,https://www.muglagurme.com/image/cache/catalog/Gorseller/spagetti-makarna-gorsel-seomg-800x800.jpg
taze feslegen,x,100,23.4,4,0,0,2,2,x,728,15.00,https://static.ticimax.cloud/11919/uploads/urunresimleri/buyuk/taze-feslegen-demet-2608.png
fileto tavuk gogsu,x,100,263.2,26.5,17,6.7,0,0,x,729,96.00,https://www.gedikpilic.com/dosya/Fileto_2301.jpg
spaghetti makarna,x,100,154.7,5.3,0.6,0.1,1.3,29.9,x,730,12.00,https://www.kaloriver.com/uploads/nutrition/5016/spagetti.jpg
manti makarna,x,100,174.1,9.3,6.8,4,1.1,19.4,x,731,12.00,https://productimages.hepsiburada.net/s/19/500/9844193394738.jpg
domates rendesi,x,100,18.2,0.9,0.2,0,1.2,3.9,x,732,21.00,https://www.kevserinmutfagi.com/wp-content/uploads/2012/08/kislik_rende_domates1.jpg
kalem makarna,x,100,156,5.7,0.9,0.2,1.8,31.3,x,733,11.00,https://www.beslerpasta.com/upload/urun/temp/penne-rigate-901843_w1000_h1000.jpg
makarnanin haslama suyu,x,100,156,5.7,0.9,0.2,1.8,31.3,x,734,0,https://imgrosetta.mynet.com.tr/file/11579290/11579290-728xauto.jpg
dana gerdan,x,100,0,0,0,0,0,0,x,735,285.00,https://taskasap.com.tr/wp-content/uploads/2016/05/ta%C5%9F_kasap_dana_gerdan.png
fettucine makarna,x,100,146.8,5.3,0.6,0.1,1.3,30,x,736,43.00,https://images.migrosone.com/tazedirekt/product/05030314/05030314-909dfa-680x454.jpg
parmesan,x,100,419.3,28.6,27.6,15.4,0,14.1,x,737,107.00,https://i.lezzet.com.tr/images-xxlarge-secondary/parmesan-peyniri-nedir-nasil-kullanilir-54032e38-ea7c-46e1-b280-eb6468f2fb96.jpg
yuksuk makarna,x,100,156,5.7,0.9,0.2,1.8,31.3,x,738,13.00,https://cdn.cimri.io/market/260x260/makarna-lutfen-250-gr-yuksuk-makarna-_943069.jpg
lazanya,x,100,0,0,0,0,0,0,x,739,61.00,https://productimages.hepsiburada.net/s/20/1500/9876579647538.jpg
rendelenmis muskat cevizi,x,100,527.5,5.9,36.4,26.2,20.7,49,x,740,128.00,https://cdn.yemek.com/uploads/2018/12/muskat-zararlari-nelerdir-1.jpg
firin makarna,x,100,156,5.7,0.9,0.2,1.8,31.3,x,741,12.00,https://cdn.yemek.com/mnresize/1250/833/uploads/2020/04/firin-makarna-yemekcom.jpg
muskat cevizi,x,100,527.5,5.9,36.4,26.2,20.7,49,x,742,67.00,https://www.ezogelinyoresel.com/UserFiles/Fotograflar/org/445-muskat-hint-cevizi-ezo-gelin-yoresel-muskat-hint-cevizi-jpg-ezo-gelin-yoresel-muskat-hint-cevizi.jpg
kurutulmus chili biberi,x,100,39.4,1.9,0.4,0,1.5,8.8,x,743,44.00,https://productimages.hepsiburada.net/s/50/1500/11025257594930.jpg
feslegen yapragi,x,100,24.4,4,0,0,2,2,x,744,183.00,https://i.nefisyemektarifleri.com/2023/02/01/feslegen-nedir-faydalari-nelerdir.jpg
cecil peyniri,x,100,393.9,22.7,33,18.9,0,3.2,x,745,100.00,https://www.yanatlisut.com/image/cache/catalog/urunler/cecil-peyniri-900x720.jpg
rendelenmis kolot peyniri,x,100,393.9,22.7,33,18.9,0,3.2,x,746,150.00,https://i.nefisyemektarifleri.com/2023/05/05/kolot-peyniri-nedir-nasil-yapilir-kullanilir-6.jpg
rendelenmis cheddar peyniri,x,100,405.3,22.9,32.7,18.8,0,3.2,x,747,65.00,https://i.nefisyemektarifleri.com/2023/02/02/cheddar-peyniri-nasil-yapilir-eritilir-1.jpg
renkli dolmalik biber,x,100,27.6,0.9,0.2,0,1.2,6.8,x,748,15.00,https://st3.myideasoft.com/shop/ir/87/myassets/products/367/dolmalik-biber-tohumu-kaliforniya-1.jpg?revision=1646217476
kemiksiz tavuk but,x,100,192.6,28.8,7.3,2,0,0,x,749,128.00,https://www.gedikpilic.com/dosya/DerisizKemiksizBut_2328.jpg
sarimsak tozu,x,100,331.9,16.5,0.6,0.3,9.1,72.1,x,750,73.00,https://n11scdn.akamaized.net/a1/602_857/08/93/17/91/48623972.jpg
semolina,x,100,360,12.7,1,0.1,4,73.9,x,751,64.00,https://productimages.hepsiburada.net/s/77/375/110000019056048.jpg
ada cayi,x,100,313.2,10.1,13.1,7.1,39.9,60.5,x,752,13.00,https://st1.myideasoft.com/idea/kb/59/myassets/products/072/adacayi1-800x800.jpg?revision=1662970411
rendelenmis tulum peyniri,x,100,393.9,22.7,33,18.9,0,3.2,x,753,295.00,https://ayginkapida.com/dimg/urun/74435aygin-rendelenmis-eritme-peyniri.jpg
ufalanmis bayat ekmek kirintisi,x,100,391.7,13.2,5.4,1.2,4.5,73.1,x,754,110.00,https://baliktarifi.com/wp-content/uploads/2015/07/panko-ekmek-kirintisi-breadcrumbs-nasil-yapilir.jpg
kucuk boy kuru sogan,x,100,44.7,1.4,0.2,0,1.4,10.1,x,755,10.00,https://static.ticimax.cloud/30597/uploads/urunresimleri/buyuk/greenadamini-kuru-sogan-500-g-55-471.png
haslanmis havuc,x,100,35.1,0.8,0.2,0,3,8.1,x,756,49.90,https://farm3.static.flickr.com/2790/4418752777_6b42fa27e3.jpg
patates puresi,x,100,114,2,4.2,0.7,1.5,16.8,x,757,43.00,https://cdn.yemek.com/mncrop/940/625/uploads/2021/11/patates-puresi-4-tarifi.jpg
domates sosu,x,100,24.6,1.2,0.3,0,1.5,5.4,x,758,25.00,https://cdn.yemek.com/mncrop/940/625/uploads/2015/08/domates-sosu-tarifi-son.jpg
dil peyniri,x,100,296.6,22.3,22.3,13.2,0,2.2,x,759,47.00,https://st2.myideasoft.com/idea/lc/40/myassets/products/068/61bf41ac9f4a5_min.png?revision=1671505430
cirpilmis yogurt,x,100,64.2,5.3,1.6,1,0,7.2,x,760,25.4,https://img.lezzetler.com/yuklenen5/yogurt-15840.jpg
rendelenmis kuru sogan,x,100,44.7,1.4,0.2,0,1.4,10.1,x,761,10.00,https://annemutfakperisi.com/wp-content/uploads/dondurucuda-sogan-saklama.jpg
kofte bahari,x,100,289.5,14.3,22.4,7.7,2.3,8.2,x,762,23.00,https://antepyoreselurunler.com/wp-content/uploads/2020/05/k%C3%B6fte-baharat%C4%B1-kar%C4%B1%C5%9F%C4%B1m%C4%B1.jpg
eksi mayali ekmek,x,100,278.6,10.8,2.4,0.5,2.2,52.1,x,763,49.00,https://cdn.yemek.com/mnresize/940/940/uploads/2016/04/eksi-mayali-ekmek.jpg
kuzu dos kiyma,x,100,278.6,27.2,17.1,6.5,0,0,x,764,237.00,https://www.onurmarket.com/Uploads/UrunResimleri/buyuk/1124254-27-4f3.jpg
dana dos kiyma,x,100,278.6,27.2,17.1,6.5,0,0,x,765,150.00,https://st3.myideasoft.com/idea/fz/64/myassets/products/841/dana-dos-kiyma-kg.jpg?revision=1588701463
kemik suyu,x,100,16.4,3.7,0.1,0,0,0.2,x,766,36.00,https://cdn05.e-bebek.com/mnresize/1600/1600/media/p/dana-ilikli-kemik-suyu-480-ml_8681648005408_01.jpg
kil biber,x,100,39.4,1.9,0.4,0,1.5,8.8,x,767,6.00,https://www.etgros.com/wp-content/uploads/2020/05/manav-kil-biber-kg-sebze-manav-18117-25-O.jpg
yagli dana kiyma,x,100,291.9,26.6,19.7,7.8,0,0,x,768,290.00,https://images.migrosone.com/sanalmarket/product/25010412/dana-normal-yagli-kiyma-79436f-1650x1650.jpg
galeta,x,100,506.2,5.1,25.1,8,2,65.3,x,769,8.00,https://nebilcdn.blob.core.windows.net/gimatlinux/0001794_galeta-cesitleri-kg_510.jpg
iri dovulmus ceviz ici,x,100,643.2,15.2,65,6.1,6.6,13.7,x,770,70.00,https://st3.myideasoft.com/idea/ho/34/myassets/products/006/ceviz.jpg?revision=1610222799
tirnak pide,x,100,282.8,9.1,1.2,0.2,2.2,54.9,x,771,90.00,https://cdn.yemek.com/mnresize/1250/833/uploads/2022/06/kebapci-usulu-tirnak-pide-one-cikan.jpg
koftelik ince bulgur,x,100,85.4,3.1,0.2,0,4.5,18.9,x,772,40.00,https://st.myideasoft.com/idea/kb/59/myassets/products/365/kofteliksimit-800x800.jpg?revision=1667035048
orta yagli dana kiyma,x,100,278.6,27.2,17.1,6.5,0,0,x,773,290.00,https://restorandepo.com/wp-content/uploads/2018/12/DANA-KIYMA.jpg
ince koftelik bulgur,x,100,84.3,3.1,0.2,0,4.6,18.8,x,774,40.00,https://cdn03.ciceksepeti.com/cicek/kc2535247-1/L/pek-degirmen-kisirlik-koftelik-bulgur-nce-dogal-koy-bulguru-20-kg-kc2535247-1-a54cc36f2c104018ac9539a47fd5ba1a.jpg
tereyagi veya margarin,x,100,730.8,0.8,80.7,51.4,0,0.1,x,775,60.00,https://soru.com.tr/wp-content/uploads/2022/12/kup-tereyagi.jpg
domates- biber salcasi,x,100,0,0,0,0,0,0,x,776,81.00,https://cdn.dsmcdn.com/ty23/product/media/images/20201119/13/28985442/22353138/1/1_org_zoom.jpg
dana nuar kiyma,x,100,278.6,27.2,17.1,6.5,0,0,x,777,220.00,https://www.besyol.com.tr/image/cache/catalog/urunler/image/data/resimler/dana-cig-koftelik-kiyma-kg-12590-1200x900.jpg
bayat ekmek ici ya da galeta unu,x,100,391.7,13.2,5.4,1.2,4.5,73.1,x,778,80.00,https://cdn.ye-mek.net/App_UI/Img/out/650/2020/03/ev-yapimi-galeta-unu-resimli-yemek-tarifi(12).jpg
koftelik bulgur,x,100,85.4,3.1,0.2,0,4.5,18.9,x,779,32.00,https://surmeliciftligi.com/wp-content/uploads/2019/08/Koftelik-Bulgur-Yozgat-Bakliyat-2.jpg
yagli kuzu bosluk eti,x,100,301.2,24.4,20.5,8.8,0,0,x,780,234.00,https://www.cdnaws.com/i/brtetsancom/QvGYHLvkHpaZW3D2ZW3D2LvkHpaZW3D2ZW3D2/images/urunler/63316ad0f2748-27.png
trabzon ekmegi kirintisi,x,100,391.7,13.2,5.4,1.2,4.5,73.1,x,781,36.00,https://ozhanozturk.com/wp-content/uploads/2017/08/karadeniz-ekmegi.jpg
karisik kofte baharati,x,100,289.5,14.3,22.4,7.7,2.3,8.2,x,782,90.00,https://antepyoreselurunler.com/wp-content/uploads/2020/05/k%C3%B6fte-baharat%C4%B1-kar%C4%B1%C5%9F%C4%B1m%C4%B1.jpg
az yagli dana kiyma,x,100,278.6,27.2,17.1,6.5,0,0,x,783,135.00,https://st2.myideasoft.com/idea/ek/88/myassets/products/044/kasap-az-yagli-kiyma-ce.jpg?revision=1596747950
toz biber,x,100,248.5,10.5,3,1.3,25.4,63.1,x,784,24.00,https://murmes.com.tr/uploads/Biber/cok_aci_toz_biber-min_1972620a-fc4e-4c68-a715-07a3e605127e.jpg
kuzu eti,x,100,287,24.7,20.7,8.9,0,0,x,785,183.00,https://taspigida.com.tr/wp-content/uploads/2022/11/kuzu_eti_fiyatlari.jpg
kuru reyhan,x,100,24.4,4,0,0,2,2,x,786,20.00,https://static.ticimax.cloud/32189/uploads/urunresimleri/buyuk/reyhan-7e3a.jpg
kurutulmus reyhan,x,100,233.6,22.7,4.3,2.9,36.7,47.8,x,787,50.00,https://st.myideasoft.com/shop/cr/25/myassets/products/739/reyhan.jpg?revision=1512721385
toz defne yapragi,x,100,314.7,10,10.1,0,25.3,75.6,x,788,35.00,https://www.tosmagaza.com/image/cache/catalog/TOS%20GRUP/URUNLER/OTLAR/defne-yapragi-tozu-766x1000.jpg
kuzu kol,x,100,301.2,24.4,20.5,8.8,0,0,x,789,252.00,https://reimg-carrefour.mncdn.com/mnresize/600/600/productimage/30069206/30069206_0_MC/8796739239986_1573808228162.jpg
dana kusbasi eti,x,100,291.9,26.6,19.7,7.8,0,0,x,790,306.00,https://www.mismarsanalmarket.com/UserFiles/Fotograflar/4049-dana-kusbasi-et-dana-kusbasi-et-dana-kusbasi.jpg
kusbasi dana eti,x,100,291.9,26.6,19.7,7.8,0,0,x,791,306.00,https://ulus-et.com/wp-content/uploads/2020/09/dana-kusbasi_27.07.2019_12_31_07.jpg
kusbasi kuzu kol,x,100,301.2,24.4,20.5,8.8,0,0,x,792,200.00,https://cdn.cimri.io/market/260x260/1incininyeri-1-kg-kuzu-kol-kusbasi-_1181227.jpg
kuyruk yagi,x,100,926,0,100.9,39.3,0,0,x,793,98.00,https://upload.wikimedia.org/wikipedia/commons/c/c6/Beef_suet-01.jpg
iri dogranmis dana eti,x,100,291.9,26.6,19.7,7.8,0,0,x,794,175.00,https://www.duvee.com.tr/dana-kavurmalik-duvee-1456-16-B.jpg
besamel sos,x,100,48.8,1.4,1.6,0.2,1.8,7.5,x,795,19.00,https://i0.wp.com/hadipisir.com/wp-content/uploads/2021/02/00-11.jpg?fit=750%2C525&ssl=1
salcali su,x,100,81.3,4.3,0.5,0.1,4.1,18.8,x,796,109.00,https://salca.gen.tr/images/salcali-sos.jpg
dana tranc eti,x,100,0,0,0,0,0,0,x,797,195.00,https://images.migrosone.com/sanalmarket/product/25010666/25010666-6d34c7-1650x1650.jpg
dana firinlik kaburga,x,100,113.9,18.5,3.6,1.3,0,0.7,x,798,232.00,https://www.enflasyon.co/productimage/5fa0b1c2b85ea.jpg
ciger,x,100,169.8,24.4,6.6,2.1,0,0.9,x,799,179.00,https://www.diyetkolik.com/site_media/media/nutrition_images/ciger.jpg
kusbasi et,x,100,221.2,27.7,12.2,4.4,0,0,x,800,300.00,https://www.mismarsanalmarket.com/UserFiles/Fotograflar/4049-dana-kusbasi-et-dana-kusbasi-et-dana-kusbasi.jpg
